,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> icefields_mechred_nml -> f_dvirdgdt,ice/cice_in.nml -> icefields_nml -> f_daidtd,ice/cice_in.nml -> icefields_nml -> f_daidtt,ice/cice_in.nml -> icefields_nml -> f_fcondtop_ai,ice/cice_in.nml -> icefields_nml -> f_fresh,ice/cice_in.nml -> icefields_nml -> f_fsurf_ai,ice/cice_in.nml -> icefields_nml -> f_meltb,ice/cice_in.nml -> icefields_nml -> f_melts,ice/cice_in.nml -> icefields_nml -> f_meltt,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,276,1966-01-01T00:00:00,1966-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output276,89.321,,,Andrew Kiss,2020-08-24T03:41:38,10368036,0,[],normal,28555.2,2.754166666666667,115886.52,11.17732638888889,0.011388888888888893,247807.28003214143,2.1383615629509056,3604.480000000447,5184,4358,799,0.098,988.486238,2907.27,980.9,"[80, 75]",sectrobin,40,30,540,80,2,42a08e691e127faeb4f52381f00cc398c9798c5b,2020-08-24 00:56:41 +1000,manifests/restart.yaml,['2020-08-24 00:56:41: Run 276'],540,x,m,m,x,x,x,x,x,x,1788480,True
,277,1966-04-01T00:00:00,1966-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output277,89.405,,,Andrew Kiss,2020-08-24T06:28:08,10369072,0,[],normal,28768.32,2.774722222222222,115468.44923076923,11.137003205128204,0.0002777777777778212,248807.0918918919,2.1547625654401834,3686.4000000003725,5184,4358,799,0.095,975.289797,2793.54,963.86,"[80, 75]",sectrobin,40,30,540,80,2,0763a07a99b3eb24552c167a364430d7cf15e67a,2020-08-24 03:42:11 +1000,manifests/restart.yaml,['2020-08-24 03:42:11: Run 277'],540,x,m,m,x,x,x,x,x,x,1794960,True
,278,1966-07-01T00:00:00,1966-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output278,89.698,,,Andrew Kiss,2020-08-24T09:18:23,10369888,0,[],normal,29350.08,2.8308333333333335,116523.00782608698,11.238716032608698,0.0066666666666663765,248247.37268722468,2.1304579869560105,3635.2000000001863,5184,4358,799,0.096,1006.679271,2948.82,995.37,"[80, 75]",sectrobin,40,30,540,80,2,338e3c471c7bc6950f18434ef831017cb3ccd29d,2020-08-24 08:46:57 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle2.csv","['2020-08-24 06:28:55: Run 278', 'update run summary']",540,x,m,m,x,x,x,x,x,x,1801440,True
,279,1966-10-01T00:00:00,1967-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output279,90.185,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart279,43.654,Andrew Kiss,2020-08-24T12:08:04,10371030,0,[],normal,29217.6,2.8180555555555555,115997.04782608696,11.18798686594203,0.010000000000000231,247952.13043905311,2.1375727666001025,3635.2000000001863,5184,4358,799,0.099,1022.521682,2861.29,1015.46,"[80, 75]",sectrobin,40,30,540,80,2,3b898984f41401676b10dbee415d9d4fcb37d4b2,2020-08-24 09:19:16 +1000,manifests/restart.yaml,['2020-08-24 09:19:16: Run 279'],540,x,m,m,x,x,x,x,x,x,1807920,True
,280,1967-01-01T00:00:00,1967-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output280,89.387,,,Andrew Kiss,2020-08-24T14:53:13,10374571,0,[],normal,28454.4,2.7444444444444445,115477.44000000002,11.13787037037037,0.008055555555555483,248103.76021798368,2.1485041599292782,3604.480000000447,5184,4358,799,0.098,994.222071,2838.88,980.55,"[80, 75]",sectrobin,40,30,540,80,2,59c97973fd5f35736f71527f3f822329927f7736,2020-08-24 12:08:56 +1000,manifests/restart.yaml,['2020-08-24 12:08:56: Run 280'],540,x,m,m,x,x,x,x,x,x,1814400,True
,281,1967-04-01T00:00:00,1967-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output281,89.452,,,Andrew Kiss,2020-08-24T17:40:04,10378091,0,[],normal,28733.76,2.7713888888888887,115329.73450549449,11.123624084249084,0.009444444444444589,247986.90080910997,2.1502425360850497,3573.7599999997765,5184,4358,799,0.098,1000.78415,2808.19,988.44,"[80, 75]",sectrobin,40,30,540,80,2,1f0c1eab678e348e2a1b7fe49f85390fad474d4e,2020-08-24 14:54:06 +1000,manifests/restart.yaml,['2020-08-24 14:54:06: Run 281'],540,x,m,m,x,x,x,x,x,x,1820880,True
,282,1967-07-01T00:00:00,1967-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output282,89.703,,,Andrew Kiss,2020-08-24T20:30:16,10383536,0,[],normal,29378.88,2.8336111111111113,116637.34695652175,11.249744112318842,0.003055555555555145,248563.96709753232,2.1310838559298517,3604.480000000447,5184,4358,799,0.097,1012.568313,2968.31,998.23,"[80, 75]",sectrobin,40,30,540,80,2,0dc55c7c9031a0108c4cda6b6a89712038ab579a,2020-08-24 17:40:35 +1000,manifests/restart.yaml,['2020-08-24 17:40:35: Run 282'],540,x,m,m,x,x,x,x,x,x,1827360,True
,283,1967-10-01T00:00:00,1968-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output283,90.273,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart283,43.696,Andrew Kiss,2020-08-24T23:20:27,10386853,0,[],normal,29301.12,2.826111111111111,116328.63130434783,11.21996829710145,0.010277777777778052,247930.34648908037,2.131292560645935,3635.2000000001863,5184,4358,799,0.099,1026.995878,2847.6,1017.18,"[80, 75]",sectrobin,40,30,540,80,2,bd8855c901cb50a4c07919acd202bcd8233438c6,2020-08-24 20:31:14 +1000,manifests/restart.yaml,['2020-08-24 20:31:14: Run 283'],540,x,m,m,x,x,x,x,x,x,1833840,True
,284,1968-01-01T00:00:00,1968-04-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output284,89.704,,,Andrew Kiss,2020-08-25T02:06:24,10391876,0,[],normal,28667.52,2.765,115063.8646153846,11.09798076923077,0.0008333333333330195,248757.02802048813,2.1619039900318806,3676.160000000149,5184,4358,799,0.094,956.37759,2888.86,949.16,"[80, 75]",sectrobin,40,30,540,80,2,c87097bb697b4ec56cecf423b9b4cd527619ab51,2020-08-24 23:20:55 +1000,manifests/restart.yaml,['2020-08-24 23:20:55: Run 284'],540,x,m,m,x,x,x,x,x,x,1840320,True
,285,1968-04-01T00:00:00,1968-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output285,89.531,,,Andrew Kiss,2020-08-25T04:52:41,10394961,0,[],normal,28719.36,2.77,115271.9367032967,11.11804945054945,0.001388888888888662,248707.2971835221,2.1575702143677895,3614.7199999997392,5184,4358,799,0.098,995.57022,2795.76,987.82,"[80, 75]",sectrobin,40,30,540,80,2,02e62863b19dc5add8a192a8b846c967367a653d,2020-08-25 02:06:51 +1000,manifests/restart.yaml,['2020-08-25 02:06:50: Run 285'],540,x,m,m,x,x,x,x,x,x,1846800,True
,286,1968-07-01T00:00:00,1968-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output286,89.719,,,Andrew Kiss,2020-08-25T07:42:15,10396683,0,[],normal,29278.08,2.823888888888889,116237.16000000002,11.211145833333335,0.0022222222222221255,248636.33890308632,2.1390434771727587,3676.160000000149,5184,4358,799,0.093,964.244043,2957.83,956.36,"[80, 75]",sectrobin,40,30,540,80,2,a0e1a7dff8577178cb51acecdfa54526c1dc4593,2020-08-25 04:53:30 +1000,manifests/restart.yaml,['2020-08-25 04:53:30: Run 286'],540,x,m,m,x,x,x,x,x,x,1853280,True
,287,1968-10-01T00:00:00,1969-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output287,90.202,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart287,43.685,Andrew Kiss,2020-08-25T10:30:59,10398925,0,[],normal,29105.28,2.8072222222222223,115551.12521739131,11.144977355072465,0.004999999999999893,248389.5883050178,2.1496076982176655,3645.44000000041,5184,4358,799,0.098,1016.380856,2774.51,1008.43,"[80, 75]",sectrobin,40,30,540,80,2,106c00a5a3814d0f4246d4c1758fa49ca7d3fa28,2020-08-25 08:15:16 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle2.csv","['2020-08-25 07:42:55: Run 287', 'update run summary']",540,x,m,m,x,x,x,x,x,x,1859760,True
,288,1969-01-01T00:00:00,1969-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output288,89.361,,,Andrew Kiss,2020-08-25T13:15:16,10402188,0,[],normal,28350.72,2.7344444444444442,115056.672,11.097287037037036,0.0036111111111112315,248503.82550471748,2.15983846208169,3655.679999999702,5184,4358,799,0.096,971.602272,2878.78,962.0,"[80, 75]",sectrobin,40,30,540,80,2,d5c0444b755a34547fc56e3735099ace23ef3a02,2020-08-25 10:31:31 +1000,manifests/restart.yaml,['2020-08-25 10:31:31: Run 288'],540,x,m,m,x,x,x,x,x,x,1866240,True
,289,1969-04-01T00:00:00,1969-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output289,89.425,,,Andrew Kiss,2020-08-25T16:01:29,10407397,0,[],normal,28656.0,2.763888888888889,115017.62637362636,11.093521062271062,0.006388888888888999,248258.1369698185,2.1584355789378757,3624.9599999999627,5184,4358,799,0.096,980.067891,2815.25,971.73,"[80, 75]",sectrobin,40,30,540,80,2,7d0ce4cbc74a4f49f714345e069f7a3bfd55fd2d,2020-08-25 13:16:00 +1000,manifests/restart.yaml,['2020-08-25 13:16:00: Run 289'],540,x,m,m,x,x,x,x,x,x,1872720,True
,290,1969-07-01T00:00:00,1969-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output290,89.839,,,Andrew Kiss,2020-08-25T18:51:16,10418935,0,[],normal,29252.16,2.821388888888889,116134.25478260871,11.201220561594203,0.008333333333333304,248099.2072248945,2.13631376624675,3665.9199999999255,5184,4358,799,0.097,1010.937589,2830.91,999.0,"[80, 75]",sectrobin,40,30,540,80,2,241b105889adb897c0695d417b2b58c5e815cc4d,2020-08-25 16:02:22 +1000,manifests/restart.yaml,['2020-08-25 16:02:22: Run 290'],540,x,m,m,x,x,x,x,x,x,1879200,True
,291,1969-10-01T00:00:00,1970-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output291,90.265,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart291,43.698,Andrew Kiss,2020-08-25T21:40:16,10440110,0,[],normal,29162.88,2.812777777777778,115779.80347826089,11.167033514492754,0.0038888888888890527,248488.44497041416,2.1462158123033177,3645.44000000041,5184,4358,799,0.099,1025.310616,2756.06,1015.11,"[80, 75]",sectrobin,40,30,540,80,2,d4bd48646cad7d0ee33496db96e8da9b97aaf177,2020-08-25 18:51:52 +1000,manifests/restart.yaml,['2020-08-25 18:51:52: Run 291'],540,x,m,m,x,x,x,x,x,x,1885680,True
,292,1970-01-01T00:00:00,1970-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output292,89.438,,,Andrew Kiss,2020-08-26T00:24:15,10452070,0,[],normal,28307.52,2.730277777777778,114881.35200000001,11.080377314814815,0.002777777777777768,248579.09624961886,2.16378978765517,3655.679999999702,5184,4358,799,0.095,954.713352,2878.85,942.97,"[80, 75]",sectrobin,40,30,540,80,2,187679de55d7aee40019d380521e8438c5a6f587,2020-08-25 21:40:50 +1000,manifests/restart.yaml,['2020-08-25 21:40:50: Run 292'],540,x,m,m,x,x,x,x,x,x,1892160,True
,293,1970-04-01T00:00:00,1970-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output293,89.497,,,Andrew Kiss,2020-08-26T03:10:19,10461525,0,[],normal,28627.2,2.761111111111111,114902.03076923077,11.082371794871793,0.006666666666666821,248232.64552388602,2.1603851895571493,3624.9599999999627,5184,4358,799,0.093,950.199215,2860.41,938.08,"[80, 75]",sectrobin,40,30,540,80,2,b81385b9cb5c5d03482dc2532523d007b4d38874,2020-08-26 00:25:00 +1000,manifests/restart.yaml,['2020-08-26 00:25:00: Run 293'],540,x,m,m,x,x,x,x,x,x,1898640,True
,294,1970-07-01T00:00:00,1970-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output294,89.75,,,Andrew Kiss,2020-08-26T05:59:15,10463592,0,[],normal,29142.72,2.8108333333333335,115699.76608695653,11.159313858695654,0.004722222222222072,248414.66140489347,2.1470627798693416,3696.6399999996647,5184,4358,799,0.092,948.176098,2926.94,937.75,"[80, 75]",sectrobin,40,30,540,80,2,31de214096d3c93d373f495e3fd3fc9e724b2c30,2020-08-26 03:11:00 +1000,manifests/restart.yaml,['2020-08-26 03:11:00: Run 294'],540,x,m,m,x,x,x,x,x,x,1905120,True
,295,1970-10-01T00:00:00,1971-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output295,90.222,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart295,43.706,Andrew Kiss,2020-08-26T08:47:46,10465259,0,[],normal,29082.24,2.805,115459.6539130435,11.136154891304349,0.0036111111111107874,248512.0696271388,2.1523715099155023,3635.2000000001863,5184,4358,799,0.095,983.301003,2776.62,971.47,"[80, 75]",sectrobin,40,30,540,80,2,77307a311a5fbb0fcbfeab318b3915ea481c0e7f,2020-08-26 05:59:46 +1000,manifests/restart.yaml,['2020-08-26 05:59:46: Run 295'],540,x,m,m,x,x,x,x,x,x,1911600,True
,296,1971-01-01T00:00:00,1971-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output296,89.354,,,Andrew Kiss,2020-08-26T17:14:19,10475047,3,"[10474015, 10474139, 10474228]",normal,28676.16,2.765833333333333,116377.41600000001,11.224673611111111,5.676666666666668,81519.43618596386,0.7004747053841087,3645.44000000041,5184,4358,799,0.108,1094.804766,2825.07,945.19,"[80, 75]",sectrobin,40,30,540,80,2,60ecb17484357f17336786845598652b0ac00fc3,2020-08-26 13:37:42 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle2.csv","['2020-08-26 08:48:20: Run 296', 'update run summary']",540,x,m,m,x,x,x,x,x,x,1918080,True
,297,1971-04-01T00:00:00,1971-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output297,94.165,,,Andrew Kiss,2020-08-27T14:59:26,10508376,11,"[10479967, 10480237, 10480273, 10482299, 10482484, 10482720, 10482721, 10482773, 10482820, 10482896, 10483079]",normal,29373.12,2.8330555555555557,117895.95692307691,11.371137820512821,18.918888888888887,32408.82128034531,0.27489340708681775,3727.3600000003353,5184,4358,799,0.121,1252.444103,2771.68,1246.28,"[80, 75]",sectrobin,40,30,540,80,2,2fe5252811419fdc4fd93dbb96e960356b072c1f,2020-08-27 12:04:52 +1000,"ice/cice_in.nml, manifests/restart.yaml, resub.sh","['2020-08-26 17:14:59: Run 297', 'increase to MAX_RESUBMISSIONS=5 in resub.sh', 'additional CICE diagnostics from 1 April 1971: daily daidtd, daidtt; daily and monthly fcondtop_ai, fsurf_ai, meltb, melts, meltt; monthly fresh, dvirdgdt']",540,m,md,md,md,m,md,md,md,md,1924560,True
,298,1971-07-01T00:00:00,1971-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output298,94.383,,,Andrew Kiss,2020-08-27T23:46:27,10524043,2,"[10512266, 10516562]",normal,42422.4,4.091666666666667,168421.5391304348,16.24436141304348,4.691944444444445,115913.32848423516,0.6882333998531243,3706.8799999998882,5184,4358,799,0.086,1293.933904,4225.34,1247.82,"[80, 75]",sectrobin,40,30,360,80,2,6b439187d6a8f7630e3bc197b16b937fd5e7302f,2020-08-27 19:39:51 +1000,"accessom2.nml, manifests/restart.yaml","['2020-08-27 15:01:15: Run 298', 'reduce timestep from 540 to 360 s to avoid ice: Vertical thermo error at i,j=814,2399 just after 1971-07-18T12:00:00']",360,m,md,md,md,m,md,md,md,md,1931040,True
,299,1971-10-01T00:00:00,1972-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output299,95.185,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart299,43.717,Andrew Kiss,2020-08-28T09:09:57,10536197,0,[],normal,30052.8,2.8986111111111112,119312.88260869565,11.507801177536233,6.493055555555556,76798.63708961845,0.6436743075053428,3717.1200000001118,5184,4358,799,0.121,1279.368085,2868.22,1283.86,"[80, 75]",sectrobin,40,30,540,80,2,25ee99d6a107a4559e59194c90872a3c73964964,2020-08-28 06:16:29 +1000,"accessom2.nml, manifests/restart.yaml","['revert to timestep = 540s', '2020-08-28 06:16:29: Run 299']",540,m,md,md,md,m,md,md,md,md,1937520,True
,300,1972-01-01T00:00:00,1972-04-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output300,94.654,,,Andrew Kiss,2020-08-28T12:00:29,10538355,0,[],normal,29399.04,2.8355555555555556,117999.99296703296,11.381172161172161,0.006666666666666821,248248.34401876465,2.1037996509721886,3635.2000000001863,5184,4358,799,0.122,1266.517971,2838.12,1260.69,"[80, 75]",sectrobin,40,30,540,80,2,a8e3c0092b8b304568412ea75fff5590e459d658,2020-08-28 09:10:42 +1000,manifests/restart.yaml,['2020-08-28 09:10:42: Run 300'],540,m,md,md,md,m,md,md,md,md,1944000,True
,301,1972-04-01T00:00:00,1972-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output301,94.344,,,Andrew Kiss,2020-08-28T14:52:37,10542428,0,[],normal,29615.04,2.856388888888889,118866.95999999999,11.464791666666667,0.012499999999999734,247747.81719597214,2.084244580630077,3645.44000000041,5184,4358,799,0.119,1249.376223,2855.27,1248.73,"[80, 75]",sectrobin,40,30,540,80,2,da377db32da26095be56cfd8945949d3c6ddac7e,2020-08-28 12:01:34 +1000,manifests/restart.yaml,['2020-08-28 12:01:34: Run 301'],540,m,md,md,md,m,md,md,md,md,1950480,True
,302,1972-07-01T00:00:00,1972-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output302,94.454,,,Andrew Kiss,2020-08-28T17:47:52,10546889,0,[],normal,30110.4,2.904166666666667,119541.56086956523,11.529857336956523,0.016666666666666607,247412.1312410842,2.069674592178378,3686.4000000003725,5184,4358,799,0.114,1216.436339,2948.44,1204.76,"[80, 75]",sectrobin,40,30,540,80,2,831c6c984032a8ba9302b2a8fa6086d37eabbf9a,2020-08-28 14:54:02 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle2.csv",['2020-08-28 14:54:02: Run 302'],540,m,md,md,md,m,md,md,md,md,1956960,True
,303,1972-10-01T00:00:00,1973-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output303,95.102,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart303,43.679,Andrew Kiss,2020-08-28T20:41:06,10551542,0,[],normal,29779.2,2.8722222222222222,118226.66086956522,11.403034420289856,0.015000000000000124,247539.2418703098,2.093768360280512,3635.2000000001863,5184,4358,799,0.117,1235.7136,2835.33,1228.06,"[80, 75]",sectrobin,40,30,540,80,2,dfbcf16dabd0dceb29aaa8e7fccb95ad3073d1f0,2020-08-28 17:49:07 +1000,manifests/restart.yaml,['2020-08-28 17:49:07: Run 303'],540,m,md,md,md,m,md,md,md,md,1963440,True
,304,1973-01-01T00:00:00,1973-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output304,94.094,,,Andrew Kiss,2020-08-28T23:36:04,10555875,0,[],normal,29119.68,2.808611111111111,118177.368,11.398280092592593,0.10750000000000037,239659.01619356067,2.027960346803126,3635.2000000001863,5184,4358,799,0.12,1237.432491,2905.63,1234.52,"[80, 75]",sectrobin,40,30,540,80,2,ccf29a207c2dd9cbc66afed1957989baad628891,2020-08-28 20:47:50 +1000,manifests/restart.yaml,['2020-08-28 20:47:50: Run 304'],540,m,md,md,md,m,md,md,md,md,1969920,True
,305,1973-04-01T00:00:00,1973-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output305,94.2,,,Andrew Kiss,2020-08-29T02:28:09,10559796,0,[],normal,29646.72,2.8594444444444442,118994.11516483517,11.477055860805859,0.008611111111111125,248084.90150121067,2.0848501722757806,3706.8799999998882,5184,4358,799,0.118,1239.520436,2803.91,1235.72,"[80, 75]",sectrobin,40,30,540,80,2,8b4295a0f3126480f5a8d7c968274c452eeea136,2020-08-28 23:37:05 +1000,manifests/restart.yaml,['2020-08-28 23:37:05: Run 305'],540,m,md,md,md,m,md,md,md,md,1976400,True
,306,1973-07-01T00:00:00,1973-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output306,94.687,,,Andrew Kiss,2020-08-29T05:23:21,10567655,0,[],normal,30193.92,2.9122222222222223,119873.14434782609,11.561838768115944,0.007777777777777661,248169.20547945204,2.0702652527355063,3635.2000000001863,5184,4358,799,0.118,1265.042424,2928.57,1262.17,"[80, 75]",sectrobin,40,30,540,80,2,e748df4b94d5e2911704a8559804fccaec4ac259,2020-08-29 02:29:00 +1000,manifests/restart.yaml,['2020-08-29 02:29:00: Run 306'],540,m,md,md,md,m,md,md,md,md,1982880,True
,307,1973-10-01T00:00:00,1974-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output307,95.353,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/restart307,43.738,Andrew Kiss,2020-08-29T08:16:41,10571401,0,[],normal,29926.08,2.886388888888889,118809.79043478263,11.459277626811595,0.0024999999999999467,248616.66461538462,2.092560416995735,3665.9199999999255,5184,4358,799,0.118,1244.820774,2871.75,1241.68,"[80, 75]",sectrobin,40,30,540,80,2,458d67d24383e0795cf3668129eb08bec7529d9b,2020-08-29 05:23:56 +1000,manifests/restart.yaml,['2020-08-29 05:23:55: Run 307'],540,m,md,md,md,m,md,md,md,md,1989360,True
,308,1974-01-01T00:00:00,1974-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle2,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle2/output308,94.274,,,Andrew Kiss,2020-08-29T11:05:27,10575204,0,[],normal,29136.96,2.810277777777778,118247.496,11.405043981481482,0.0024999999999999467,248610.83784317598,2.1024617539738513,3635.2000000001863,5184,4358,799,0.121,1242.230162,2898.43,1237.15,"[80, 75]",sectrobin,40,30,540,80,2,56000570054fcf86e03a67b3cd56a278fb8af3ee,2020-08-29 08:17:10 +1000,manifests/restart.yaml,['2020-08-29 08:17:10: Run 308'],540,m,md,md,md,m,md,md,md,md,1995840,True
